time,Ribosome,coli Pol,coli Pol-P,coli Pol-2.0,coli Pol-P-2.0,tabasco_id,sim_count
310,1.6,0,81.83,0,1477.02,gp1.7,1738.69
315,1.69,0,69.76,0,1490.57,gp1.7,1791.88
320,1.57,0,60.76,0,1501.84,gp1.7,1844.29
325,1.71,0,53.68,0,1510.06,gp1.7,1895.79
330,1.42,0,46.38,0,1518.44,gp1.7,1945.54
335,1.4,0,44.16,0,1521.44,gp1.7,1994.78
340,1.23,0,39.12,0,1526.49,gp1.7,2040.4
345,0.97,0,35.87,0,1529.09,gp1.7,2086.39
350,1.15,0,32.96,0,1531.64,gp1.7,2131.4
355,1.06,0,31.34,0,1532.49,gp1.7,2174.93
360,1.12,0,28.84,0,1535.16,gp1.7,2217.76
365,1.06,0,26.89,0,1537.87,gp1.7,2258.5
370,0.9,0,25.57,0,1539.8,gp1.7,2299.21
375,0.98,0,24.06,0,1541.49,gp1.7,2339.88
380,0.94,0,23.07,0,1543.44,gp1.7,2380.41
385,0.93,0,22.74,0,1544.66,gp1.7,2419.45
390,1.08,0,20.67,0,1547.04,gp1.7,2458.05
395,0.73,0,19.88,0,1548.81,gp1.7,2496.05
400,0.99,0,18.78,0,1551.2,gp1.7,2533.63
405,0.98,0,17.79,0,1553.27,gp1.7,2569.83
410,0.89,0,17.8,0,1554.59,gp1.7,2607.09
415,0.87,0,17.03,0,1556.05,gp1.7,2643.09
420,0.83,0,16.05,0,1558.21,gp1.7,2679.43
425,0.72,0,16.53,0,1559.19,gp1.7,2715.38
430,0.71,0,14.99,0,1562.5,gp1.7,2750.22
435,0.83,0,15.49,0,1564.18,gp1.7,2786.72
440,0.83,0,14.64,0,1568.04,gp1.7,2822.69
445,0.91,0,13.72,0,1571.68,gp1.7,2858.66
450,0.72,0,13.54,0,1574,gp1.7,2892.97
455,0.81,0,13.26,0,1577.02,gp1.7,2927.79
460,0.79,0,12.99,0,1580.31,gp1.7,2962.1
465,0.73,0,13.28,0,1582.59,gp1.7,2995.52
470,0.51,0,12.47,0,1586.1,gp1.7,3028.67
475,0.81,0,12.21,0,1588.81,gp1.7,3061.68
480,0.83,0,12.27,0,1592.33,gp1.7,3095.23
485,0.65,0,11.64,0,1596.09,gp1.7,3127.81
490,0.73,0,11.5,0,1598.71,gp1.7,3160.5
495,0.59,0,11.09,0,1602.68,gp1.7,3194.72
500,0.68,0,11.36,0,1606.11,gp1.7,3226.93
505,0.81,0,10.66,0,1609.3,gp1.7,3259.38
510,0.67,0,9.95,0,1613.59,gp1.7,3291.3
515,0.56,0,10.82,0,1615.46,gp1.7,3323.38
520,0.62,0,10.2,0,1619.04,gp1.7,3355.36
525,0.72,0,9.52,0,1621.81,gp1.7,3386.48
530,0.64,0,9.84,0,1623.63,gp1.7,3418.19
535,0.61,0,10.25,0,1625.32,gp1.7,3449.48
540,0.91,0,9.82,0,1627.89,gp1.7,3480.89
545,0.67,0,8.75,0,1630.71,gp1.7,3511.38
550,0.63,0,8.77,0,1632.42,gp1.7,3541.93
555,0.58,0,9.03,0,1634.46,gp1.7,3572.82
560,0.61,0,8.27,0,1637.47,gp1.7,3603.33
565,0.72,0,8.58,0,1639.63,gp1.7,3633.18
570,0.64,0,8.38,0,1642.43,gp1.7,3664.1
575,0.48,0,8.29,0,1644.94,gp1.7,3692.91
580,0.67,0,8.03,0,1647.17,gp1.7,3721.92
585,0.55,0,8.52,0,1648.64,gp1.7,3752.35
590,0.62,0,7.58,0,1651.43,gp1.7,3782.03
595,0.54,0,7.8,0,1652.86,gp1.7,3810.9
600,0.72,0,7.57,0,1654.42,gp1.7,3841.15
0,10000,1800,0,0,0,gp1.8,0
5,10000,1800,0,0,0,gp1.8,0
10,10000,1793.88,0,0,0,gp1.8,0
15,9999.51,1781.57,0,0,0,gp1.8,0
20,9989.69,1770.04,0,0,0,gp1.8,0
25,9963.88,1757.52,0,0,0,gp1.8,0
30,9918.78,1744.88,0,0,0,gp1.8,0
35,9850.47,1731.92,0,0,0,gp1.8,0
40,9766.34,1718.8,0,0,0,gp1.8,0
45,9667.28,1705.8,0,0,0,gp1.8,0
50,9554.44,1693.27,0,0,0,gp1.8,0
55,9425.96,1679.83,0,0,0,gp1.8,0
60,9285.17,1666.84,0,0,0,gp1.8,0
65,9126,1653.17,0.5,0,0,gp1.8,0
70,8952.37,1632.26,7.48,0,0,gp1.8,0
75,8762.78,1599.37,26.91,0,0,gp1.8,0
80,8558.46,1554.28,59.16,0,0,gp1.8,0
85,8339.29,1494.36,105.86,0,0,gp1.8,0
90,8104.66,1419.93,166.77,0,0,gp1.8,0
95,7856.39,1333.03,240.95,0,0,gp1.8,0
100,7591.81,1233.41,328.19,0,0,gp1.8,0
105,7317.98,1120.09,429.43,0,0,gp1.8,0
110,7030.46,993.81,544.08,0,0,gp1.8,0
115,6729.1,852.71,674.39,0,0,gp1.8,0
120,6421.89,697.35,818.59,0,0,gp1.8,0
125,6100.4,529.41,976.28,0,0,gp1.8,0
130,5769.92,350.49,1145.79,0,0,gp1.8,0
135,5429.06,161.43,1326.34,0,0,gp1.8,0
140,5078.4,19.52,1461.11,0,0,gp1.8,0
145,4702.57,0,1474.67,0,0,gp1.8,0
150,4310.22,0,1468.65,0,0,gp1.8,0
155,3890.91,0,1462.38,0,0,gp1.8,0
160,3449.48,0,1456.22,0,0,gp1.8,0
165,2979.58,0.01,1452.3,0,0,gp1.8,0
170,2468.11,0.03,1451.42,0,0.01,gp1.8,0.06
175,1875.75,0,1450.24,0,1.19,gp1.8,3.07
180,1201.2,0.01,1443.48,0,10.58,gp1.8,17.52
185,490.14,0.01,1423.48,0,35.78,gp1.8,49.15
190,98.02,0,1386.27,0,79.12,gp1.8,100.21
195,29.09,0,1333.93,0,136.85,gp1.8,165.01
200,17.78,0.01,1273.39,0,203.26,gp1.8,233.12
205,13.74,0,1209.5,0,273.5,gp1.8,306.51
210,11.27,0.03,1141.78,0,348.37,gp1.8,385.22
215,8.82,0,1069.43,0,427.82,gp1.8,466.79
220,8.03,0.02,996.23,0,507.74,gp1.8,546.77
225,6.06,0,923.61,0,586.83,gp1.8,625.7
230,5.61,0.01,851.79,0,664.85,gp1.8,702.16
235,5.03,0,782.52,0,739.37,gp1.8,775.56
240,4.4,0,712.34,0,813.45,gp1.8,846.56
245,4.2,0,645.86,0,883.49,gp1.8,914.94
250,3.5,0.01,580.07,0,953.46,gp1.8,980.9
255,3.24,0,517.55,0,1019.44,gp1.8,1045.48
260,3.49,0,456.64,0,1082.71,gp1.8,1107.09
265,2.72,0,399.47,0,1142.49,gp1.8,1168.58
270,2.41,0.01,344.02,0,1200.36,gp1.8,1228.16
275,2.44,0,293.27,0,1253.71,gp1.8,1285.11
280,2.81,0,245.49,0,1302.93,gp1.8,1339.88
285,2.13,0,204.12,0,1346.94,gp1.8,1393.66
290,2.17,0.02,170.64,0,1382.15,gp1.8,1446.12
295,1.78,0.02,139.78,0,1414.76,gp1.8,1497.08
300,1.95,0,116.95,0,1439.41,gp1.8,1546.91
305,1.85,0,97.9,0,1459.78,gp1.8,1594.89
310,1.6,0,81.83,0,1477.02,gp1.8,1640.58
315,1.69,0,69.76,0,1490.57,gp1.8,1685.15
320,1.57,0,60.76,0,1501.84,gp1.8,1728.52
325,1.71,0,53.68,0,1510.06,gp1.8,1771.19
330,1.42,0,46.38,0,1518.44,gp1.8,1810.97
335,1.4,0,44.16,0,1521.44,gp1.8,1849.78
340,1.23,0,39.12,0,1526.49,gp1.8,1887.15
345,0.97,0,35.87,0,1529.09,gp1.8,1924.21
350,1.15,0,32.96,0,1531.64,gp1.8,1959.24
355,1.06,0,31.34,0,1532.49,gp1.8,1994.53
360,1.12,0,28.84,0,1535.16,gp1.8,2028.68
365,1.06,0,26.89,0,1537.87,gp1.8,2060.64
370,0.9,0,25.57,0,1539.8,gp1.8,2092.84
375,0.98,0,24.06,0,1541.49,gp1.8,2123.96
380,0.94,0,23.07,0,1543.44,gp1.8,2154.66
385,0.93,0,22.74,0,1544.66,gp1.8,2185.45
390,1.08,0,20.67,0,1547.04,gp1.8,2216.04
395,0.73,0,19.88,0,1548.81,gp1.8,2246.23
400,0.99,0,18.78,0,1551.2,gp1.8,2276.15
405,0.98,0,17.79,0,1553.27,gp1.8,2304.58
410,0.89,0,17.8,0,1554.59,gp1.8,2333.62
415,0.87,0,17.03,0,1556.05,gp1.8,2362.21
420,0.83,0,16.05,0,1558.21,gp1.8,2390.79
425,0.72,0,16.53,0,1559.19,gp1.8,2418.77
430,0.71,0,14.99,0,1562.5,gp1.8,2446.45
435,0.83,0,15.49,0,1564.18,gp1.8,2474.32
440,0.83,0,14.64,0,1568.04,gp1.8,2501.62
445,0.91,0,13.72,0,1571.68,gp1.8,2527.97
450,0.72,0,13.54,0,1574,gp1.8,2554.62
455,0.81,0,13.26,0,1577.02,gp1.8,2581.27
460,0.79,0,12.99,0,1580.31,gp1.8,2606.29
465,0.73,0,13.28,0,1582.59,gp1.8,2631.99
470,0.51,0,12.47,0,1586.1,gp1.8,2658.09
475,0.81,0,12.21,0,1588.81,gp1.8,2683.74
480,0.83,0,12.27,0,1592.33,gp1.8,2708.1
485,0.65,0,11.64,0,1596.09,gp1.8,2733.81
490,0.73,0,11.5,0,1598.71,gp1.8,2757.78
495,0.59,0,11.09,0,1602.68,gp1.8,2782.42
500,0.68,0,11.36,0,1606.11,gp1.8,2806.32
505,0.81,0,10.66,0,1609.3,gp1.8,2830.08
510,0.67,0,9.95,0,1613.59,gp1.8,2853.2
515,0.56,0,10.82,0,1615.46,gp1.8,2876.5
520,0.62,0,10.2,0,1619.04,gp1.8,2899.61
525,0.72,0,9.52,0,1621.81,gp1.8,2922.38
530,0.64,0,9.84,0,1623.63,gp1.8,2944.82
535,0.61,0,10.25,0,1625.32,gp1.8,2967
540,0.91,0,9.82,0,1627.89,gp1.8,2989.12
545,0.67,0,8.75,0,1630.71,gp1.8,3011.11
550,0.63,0,8.77,0,1632.42,gp1.8,3033.37
555,0.58,0,9.03,0,1634.46,gp1.8,3055.93
560,0.61,0,8.27,0,1637.47,gp1.8,3077.26
565,0.72,0,8.58,0,1639.63,gp1.8,3098.74
570,0.64,0,8.38,0,1642.43,gp1.8,3119.6
575,0.48,0,8.29,0,1644.94,gp1.8,3139.85
580,0.67,0,8.03,0,1647.17,gp1.8,3160.75
585,0.55,0,8.52,0,1648.64,gp1.8,3181.91
590,0.62,0,7.58,0,1651.43,gp1.8,3201.47
595,0.54,0,7.8,0,1652.86,gp1.8,3221.7
600,0.72,0,7.57,0,1654.42,gp1.8,3241.85
0,10000,1800,0,0,0,gp2.0,0
5,10000,1800,0,0,0,gp2.0,0
10,10000,1793.88,0,0,0,gp2.0,0
15,9999.51,1781.57,0,0,0,gp2.0,0
20,9989.69,1770.04,0,0,0,gp2.0,0
25,9963.88,1757.52,0,0,0,gp2.0,0
30,9918.78,1744.88,0,0,0,gp2.0,0
35,9850.47,1731.92,0,0,0,gp2.0,0
40,9766.34,1718.8,0,0,0,gp2.0,0
45,9667.28,1705.8,0,0,0,gp2.0,0
50,9554.44,1693.27,0,0,0,gp2.0,0
55,9425.96,1679.83,0,0,0,gp2.0,0
60,9285.17,1666.84,0,0,0,gp2.0,0
65,9126,1653.17,0.5,0,0,gp2.0,0
70,8952.37,1632.26,7.48,0,0,gp2.0,0
75,8762.78,1599.37,26.91,0,0,gp2.0,0
80,8558.46,1554.28,59.16,0,0,gp2.0,0
85,8339.29,1494.36,105.86,0,0,gp2.0,0
90,8104.66,1419.93,166.77,0,0,gp2.0,0
95,7856.39,1333.03,240.95,0,0,gp2.0,0
100,7591.81,1233.41,328.19,0,0,gp2.0,0
105,7317.98,1120.09,429.43,0,0,gp2.0,0
110,7030.46,993.81,544.08,0,0,gp2.0,0
115,6729.1,852.71,674.39,0,0,gp2.0,0
120,6421.89,697.35,818.59,0,0,gp2.0,0
125,6100.4,529.41,976.28,0,0,gp2.0,0
130,5769.92,350.49,1145.79,0,0,gp2.0,0
135,5429.06,161.43,1326.34,0,0,gp2.0,0
140,5078.4,19.52,1461.11,0,0,gp2.0,0
145,4702.57,0,1474.67,0,0,gp2.0,0
150,4310.22,0,1468.65,0,0,gp2.0,0
155,3890.91,0,1462.38,0,0,gp2.0,0
160,3449.48,0,1456.22,0,0,gp2.0,0
165,2979.58,0.01,1452.3,0,0,gp2.0,0
170,2468.11,0.03,1451.42,0,0.01,gp2.0,0
175,1875.75,0,1450.24,0,1.19,gp2.0,0
180,1201.2,0.01,1443.48,0,10.58,gp2.0,0.14
185,490.14,0.01,1423.48,0,35.78,gp2.0,0.44
190,98.02,0,1386.27,0,79.12,gp2.0,0.9
195,29.09,0,1333.93,0,136.85,gp2.0,1.75
200,17.78,0.01,1273.39,0,203.26,gp2.0,2.28
205,13.74,0,1209.5,0,273.5,gp2.0,3.18
210,11.27,0.03,1141.78,0,348.37,gp2.0,4.32
215,8.82,0,1069.43,0,427.82,gp2.0,5.47
220,8.03,0.02,996.23,0,507.74,gp2.0,7.23
225,6.06,0,923.61,0,586.83,gp2.0,9.35
230,5.61,0.01,851.79,0,664.85,gp2.0,10.85
235,5.03,0,782.52,0,739.37,gp2.0,13.45
240,4.4,0,712.34,0,813.45,gp2.0,15.64
245,4.2,0,645.86,0,883.49,gp2.0,20.53
250,3.5,0.01,580.07,0,953.46,gp2.0,22.63
255,3.24,0,517.55,0,1019.44,gp2.0,28.45
260,3.49,0,456.64,0,1082.71,gp2.0,35.45
265,2.72,0,399.47,0,1142.49,gp2.0,44.37
270,2.41,0.01,344.02,0,1200.36,gp2.0,54.11
275,2.44,0,293.27,0,1253.71,gp2.0,68.12
280,2.81,0,245.49,0,1302.93,gp2.0,85.91
285,2.13,0,204.12,0,1346.94,gp2.0,106.74
290,2.17,0.02,170.64,0,1382.15,gp2.0,134.67
295,1.78,0.02,139.78,0,1414.76,gp2.0,164.94
300,1.95,0,116.95,0,1439.41,gp2.0,201.18
305,1.85,0,97.9,0,1459.78,gp2.0,242.76
310,1.6,0,81.83,0,1477.02,gp2.0,285.43
315,1.69,0,69.76,0,1490.57,gp2.0,330.34
320,1.57,0,60.76,0,1501.84,gp2.0,377.13
325,1.71,0,53.68,0,1510.06,gp2.0,425.62
330,1.42,0,46.38,0,1518.44,gp2.0,472.13
335,1.4,0,44.16,0,1521.44,gp2.0,523.38
340,1.23,0,39.12,0,1526.49,gp2.0,570.14
345,0.97,0,35.87,0,1529.09,gp2.0,620.52
350,1.15,0,32.96,0,1531.64,gp2.0,669.52
355,1.06,0,31.34,0,1532.49,gp2.0,719.89
360,1.12,0,28.84,0,1535.16,gp2.0,768.42
365,1.06,0,26.89,0,1537.87,gp2.0,815.31
370,0.9,0,25.57,0,1539.8,gp2.0,862.71
375,0.98,0,24.06,0,1541.49,gp2.0,909.95
380,0.94,0,23.07,0,1543.44,gp2.0,956.96
385,0.93,0,22.74,0,1544.66,gp2.0,1003.96
390,1.08,0,20.67,0,1547.04,gp2.0,1049.81
395,0.73,0,19.88,0,1548.81,gp2.0,1096.48
400,0.99,0,18.78,0,1551.2,gp2.0,1143.74
405,0.98,0,17.79,0,1553.27,gp2.0,1190.32
410,0.89,0,17.8,0,1554.59,gp2.0,1238.11
415,0.87,0,17.03,0,1556.05,gp2.0,1285.67
420,0.83,0,16.05,0,1558.21,gp2.0,1331.48
425,0.72,0,16.53,0,1559.19,gp2.0,1379.36
430,0.71,0,14.99,0,1562.5,gp2.0,1424.81
435,0.83,0,15.49,0,1564.18,gp2.0,1471.6
440,0.83,0,14.64,0,1568.04,gp2.0,1516.31
445,0.91,0,13.72,0,1571.68,gp2.0,1561.06
450,0.72,0,13.54,0,1574,gp2.0,1607.29
455,0.81,0,13.26,0,1577.02,gp2.0,1652.81
460,0.79,0,12.99,0,1580.31,gp2.0,1699.18
465,0.73,0,13.28,0,1582.59,gp2.0,1747.05
470,0.51,0,12.47,0,1586.1,gp2.0,1793.08
475,0.81,0,12.21,0,1588.81,gp2.0,1840.87
480,0.83,0,12.27,0,1592.33,gp2.0,1886.44
485,0.65,0,11.64,0,1596.09,gp2.0,1931.4
490,0.73,0,11.5,0,1598.71,gp2.0,1978.94
495,0.59,0,11.09,0,1602.68,gp2.0,2023.8
500,0.68,0,11.36,0,1606.11,gp2.0,2071.15
505,0.81,0,10.66,0,1609.3,gp2.0,2118.96
510,0.67,0,9.95,0,1613.59,gp2.0,2165.32
515,0.56,0,10.82,0,1615.46,gp2.0,2213.49
520,0.62,0,10.2,0,1619.04,gp2.0,2263.17
525,0.72,0,9.52,0,1621.81,gp2.0,2311.87
530,0.64,0,9.84,0,1623.63,gp2.0,2360.38
535,0.61,0,10.25,0,1625.32,gp2.0,2410.21
540,0.91,0,9.82,0,1627.89,gp2.0,2459.31
545,0.67,0,8.75,0,1630.71,gp2.0,2508.1
550,0.63,0,8.77,0,1632.42,gp2.0,2557.32
555,0.58,0,9.03,0,1634.46,gp2.0,2606.88
560,0.61,0,8.27,0,1637.47,gp2.0,2655.54
565,0.72,0,8.58,0,1639.63,gp2.0,2705.66
570,0.64,0,8.38,0,1642.43,gp2.0,2756.09
575,0.48,0,8.29,0,1644.94,gp2.0,2806.71
580,0.67,0,8.03,0,1647.17,gp2.0,2856.72
585,0.55,0,8.52,0,1648.64,gp2.0,2908.31
590,0.62,0,7.58,0,1651.43,gp2.0,2959.56
595,0.54,0,7.8,0,1652.86,gp2.0,3011.51
600,0.72,0,7.57,0,1654.42,gp2.0,3063.11
0,10000,1800,0,0,0,gp2.5,0
5,10000,1800,0,0,0,gp2.5,0
10,10000,1793.88,0,0,0,gp2.5,0
15,9999.51,1781.57,0,0,0,gp2.5,0
20,9989.69,1770.04,0,0,0,gp2.5,0
25,9963.88,1757.52,0,0,0,gp2.5,0
30,9918.78,1744.88,0,0,0,gp2.5,0
35,9850.47,1731.92,0,0,0,gp2.5,0
40,9766.34,1718.8,0,0,0,gp2.5,0
45,9667.28,1705.8,0,0,0,gp2.5,0
50,9554.44,1693.27,0,0,0,gp2.5,0
55,9425.96,1679.83,0,0,0,gp2.5,0
60,9285.17,1666.84,0,0,0,gp2.5,0
65,9126,1653.17,0.5,0,0,gp2.5,0
70,8952.37,1632.26,7.48,0,0,gp2.5,0
75,8762.78,1599.37,26.91,0,0,gp2.5,0
80,8558.46,1554.28,59.16,0,0,gp2.5,0
85,8339.29,1494.36,105.86,0,0,gp2.5,0
90,8104.66,1419.93,166.77,0,0,gp2.5,0
95,7856.39,1333.03,240.95,0,0,gp2.5,0
100,7591.81,1233.41,328.19,0,0,gp2.5,0
105,7317.98,1120.09,429.43,0,0,gp2.5,0
110,7030.46,993.81,544.08,0,0,gp2.5,0
115,6729.1,852.71,674.39,0,0,gp2.5,0
120,6421.89,697.35,818.59,0,0,gp2.5,0
125,6100.4,529.41,976.28,0,0,gp2.5,0
130,5769.92,350.49,1145.79,0,0,gp2.5,0
135,5429.06,161.43,1326.34,0,0,gp2.5,0
140,5078.4,19.52,1461.11,0,0,gp2.5,0
145,4702.57,0,1474.67,0,0,gp2.5,0
150,4310.22,0,1468.65,0,0,gp2.5,0
155,3890.91,0,1462.38,0,0,gp2.5,0
160,3449.48,0,1456.22,0,0,gp2.5,0
165,2979.58,0.01,1452.3,0,0,gp2.5,0
170,2468.11,0.03,1451.42,0,0.01,gp2.5,0
175,1875.75,0,1450.24,0,1.19,gp2.5,0
180,1201.2,0.01,1443.48,0,10.58,gp2.5,0
185,490.14,0.01,1423.48,0,35.78,gp2.5,0.23
190,98.02,0,1386.27,0,79.12,gp2.5,5.22
195,29.09,0,1333.93,0,136.85,gp2.5,24.27
200,17.78,0.01,1273.39,0,203.26,gp2.5,65.73
205,13.74,0,1209.5,0,273.5,gp2.5,129.51
210,11.27,0.03,1141.78,0,348.37,gp2.5,205.75
215,8.82,0,1069.43,0,427.82,gp2.5,289.44
220,8.03,0.02,996.23,0,507.74,gp2.5,378.84
225,6.06,0,923.61,0,586.83,gp2.5,475.46
230,5.61,0.01,851.79,0,664.85,gp2.5,576.36
235,5.03,0,782.52,0,739.37,gp2.5,675.53
240,4.4,0,712.34,0,813.45,gp2.5,772.04
245,4.2,0,645.86,0,883.49,gp2.5,867.16
250,3.5,0.01,580.07,0,953.46,gp2.5,958.92
255,3.24,0,517.55,0,1019.44,gp2.5,1047.84
260,3.49,0,456.64,0,1082.71,gp2.5,1135.66
265,2.72,0,399.47,0,1142.49,gp2.5,1221.78
270,2.41,0.01,344.02,0,1200.36,gp2.5,1307.74
275,2.44,0,293.27,0,1253.71,gp2.5,1389.12
280,2.81,0,245.49,0,1302.93,gp2.5,1467.85
285,2.13,0,204.12,0,1346.94,gp2.5,1545.13
290,2.17,0.02,170.64,0,1382.15,gp2.5,1621.67
295,1.78,0.02,139.78,0,1414.76,gp2.5,1694.3
300,1.95,0,116.95,0,1439.41,gp2.5,1766.04
305,1.85,0,97.9,0,1459.78,gp2.5,1837.22
310,1.6,0,81.83,0,1477.02,gp2.5,1906.38
315,1.69,0,69.76,0,1490.57,gp2.5,1973.15
320,1.57,0,60.76,0,1501.84,gp2.5,2038.78
325,1.71,0,53.68,0,1510.06,gp2.5,2105.21
330,1.42,0,46.38,0,1518.44,gp2.5,2167.23
335,1.4,0,44.16,0,1521.44,gp2.5,2226.34
340,1.23,0,39.12,0,1526.49,gp2.5,2285.25
345,0.97,0,35.87,0,1529.09,gp2.5,2341.57
350,1.15,0,32.96,0,1531.64,gp2.5,2398.05
355,1.06,0,31.34,0,1532.49,gp2.5,2453.03
360,1.12,0,28.84,0,1535.16,gp2.5,2504.4
365,1.06,0,26.89,0,1537.87,gp2.5,2555.98
370,0.9,0,25.57,0,1539.8,gp2.5,2605.79
375,0.98,0,24.06,0,1541.49,gp2.5,2655.52
380,0.94,0,23.07,0,1543.44,gp2.5,2704.61
385,0.93,0,22.74,0,1544.66,gp2.5,2751.93
390,1.08,0,20.67,0,1547.04,gp2.5,2798.81
395,0.73,0,19.88,0,1548.81,gp2.5,2845.48
400,0.99,0,18.78,0,1551.2,gp2.5,2891.37
405,0.98,0,17.79,0,1553.27,gp2.5,2938.1
410,0.89,0,17.8,0,1554.59,gp2.5,2982.67
415,0.87,0,17.03,0,1556.05,gp2.5,3027.48
420,0.83,0,16.05,0,1558.21,gp2.5,3072.73
425,0.72,0,16.53,0,1559.19,gp2.5,3116.44
430,0.71,0,14.99,0,1562.5,gp2.5,3160.83
435,0.83,0,15.49,0,1564.18,gp2.5,3203.65
440,0.83,0,14.64,0,1568.04,gp2.5,3247.1
445,0.91,0,13.72,0,1571.68,gp2.5,3289.56
450,0.72,0,13.54,0,1574,gp2.5,3332.71
455,0.81,0,13.26,0,1577.02,gp2.5,3375.05
460,0.79,0,12.99,0,1580.31,gp2.5,3417.43
465,0.73,0,13.28,0,1582.59,gp2.5,3460.22
470,0.51,0,12.47,0,1586.1,gp2.5,3501.54
475,0.81,0,12.21,0,1588.81,gp2.5,3544.53
480,0.83,0,12.27,0,1592.33,gp2.5,3585.96
485,0.65,0,11.64,0,1596.09,gp2.5,3627.26
490,0.73,0,11.5,0,1598.71,gp2.5,3668.35
495,0.59,0,11.09,0,1602.68,gp2.5,3708.36
500,0.68,0,11.36,0,1606.11,gp2.5,3749.01
505,0.81,0,10.66,0,1609.3,gp2.5,3788.99
510,0.67,0,9.95,0,1613.59,gp2.5,3829.82
515,0.56,0,10.82,0,1615.46,gp2.5,3869.15
520,0.62,0,10.2,0,1619.04,gp2.5,3908.09
525,0.72,0,9.52,0,1621.81,gp2.5,3947.66
530,0.64,0,9.84,0,1623.63,gp2.5,3986.86
535,0.61,0,10.25,0,1625.32,gp2.5,4026.61
540,0.91,0,9.82,0,1627.89,gp2.5,4065.99
545,0.67,0,8.75,0,1630.71,gp2.5,4106.23
550,0.63,0,8.77,0,1632.42,gp2.5,4144.15
555,0.58,0,9.03,0,1634.46,gp2.5,4182.91
560,0.61,0,8.27,0,1637.47,gp2.5,4221.54
565,0.72,0,8.58,0,1639.63,gp2.5,4260.11
570,0.64,0,8.38,0,1642.43,gp2.5,4298.5
575,0.48,0,8.29,0,1644.94,gp2.5,4336.16
580,0.67,0,8.03,0,1647.17,gp2.5,4373.89
585,0.55,0,8.52,0,1648.64,gp2.5,4411.26
590,0.62,0,7.58,0,1651.43,gp2.5,4449.3
595,0.54,0,7.8,0,1652.86,gp2.5,4485.86
600,0.72,0,7.57,0,1654.42,gp2.5,4523.08
0,10000,1800,0,0,0,gp2.8,0
5,10000,1800,0,0,0,gp2.8,0
10,10000,1793.88,0,0,0,gp2.8,0
15,9999.51,1781.57,0,0,0,gp2.8,0
20,9989.69,1770.04,0,0,0,gp2.8,0
25,9963.88,1757.52,0,0,0,gp2.8,0
30,9918.78,1744.88,0,0,0,gp2.8,0
35,9850.47,1731.92,0,0,0,gp2.8,0
40,9766.34,1718.8,0,0,0,gp2.8,0
45,9667.28,1705.8,0,0,0,gp2.8,0
50,9554.44,1693.27,0,0,0,gp2.8,0
55,9425.96,1679.83,0,0,0,gp2.8,0
60,9285.17,1666.84,0,0,0,gp2.8,0
65,9126,1653.17,0.5,0,0,gp2.8,0
70,8952.37,1632.26,7.48,0,0,gp2.8,0
75,8762.78,1599.37,26.91,0,0,gp2.8,0
80,8558.46,1554.28,59.16,0,0,gp2.8,0
85,8339.29,1494.36,105.86,0,0,gp2.8,0
90,8104.66,1419.93,166.77,0,0,gp2.8,0
95,7856.39,1333.03,240.95,0,0,gp2.8,0
100,7591.81,1233.41,328.19,0,0,gp2.8,0
105,7317.98,1120.09,429.43,0,0,gp2.8,0
110,7030.46,993.81,544.08,0,0,gp2.8,0
115,6729.1,852.71,674.39,0,0,gp2.8,0
120,6421.89,697.35,818.59,0,0,gp2.8,0
125,6100.4,529.41,976.28,0,0,gp2.8,0
130,5769.92,350.49,1145.79,0,0,gp2.8,0
135,5429.06,161.43,1326.34,0,0,gp2.8,0
140,5078.4,19.52,1461.11,0,0,gp2.8,0
145,4702.57,0,1474.67,0,0,gp2.8,0
150,4310.22,0,1468.65,0,0,gp2.8,0
155,3890.91,0,1462.38,0,0,gp2.8,0
160,3449.48,0,1456.22,0,0,gp2.8,0
165,2979.58,0.01,1452.3,0,0,gp2.8,0
170,2468.11,0.03,1451.42,0,0.01,gp2.8,0
175,1875.75,0,1450.24,0,1.19,gp2.8,0
180,1201.2,0.01,1443.48,0,10.58,gp2.8,0
185,490.14,0.01,1423.48,0,35.78,gp2.8,0
190,98.02,0,1386.27,0,79.12,gp2.8,0
195,29.09,0,1333.93,0,136.85,gp2.8,0
200,17.78,0.01,1273.39,0,203.26,gp2.8,0
205,13.74,0,1209.5,0,273.5,gp2.8,0
210,11.27,0.03,1141.78,0,348.37,gp2.8,0
215,8.82,0,1069.43,0,427.82,gp2.8,0
220,8.03,0.02,996.23,0,507.74,gp2.8,0
225,6.06,0,923.61,0,586.83,gp2.8,0
230,5.61,0.01,851.79,0,664.85,gp2.8,0
235,5.03,0,782.52,0,739.37,gp2.8,0
240,4.4,0,712.34,0,813.45,gp2.8,0
245,4.2,0,645.86,0,883.49,gp2.8,0
250,3.5,0.01,580.07,0,953.46,gp2.8,0
255,3.24,0,517.55,0,1019.44,gp2.8,0
260,3.49,0,456.64,0,1082.71,gp2.8,0
265,2.72,0,399.47,0,1142.49,gp2.8,0
270,2.41,0.01,344.02,0,1200.36,gp2.8,0
275,2.44,0,293.27,0,1253.71,gp2.8,0
280,2.81,0,245.49,0,1302.93,gp2.8,0
285,2.13,0,204.12,0,1346.94,gp2.8,0
290,2.17,0.02,170.64,0,1382.15,gp2.8,0
295,1.78,0.02,139.78,0,1414.76,gp2.8,0
300,1.95,0,116.95,0,1439.41,gp2.8,0
305,1.85,0,97.9,0,1459.78,gp2.8,0
